Material,Total Qty
20094314,38
20097794,13
20097803,1
20082686,7
20082768,13
20083245,29
20091539,8
20091593,8
20092020,11
20092109,6
20092142,6
20092171,2
20092176,7
20092195,10
20094944,1
20094945,6
20095043,1
20095044,4
20095045,8
20095046,1
20095047,5
20095048,2
20095051,2
20095054,4
20095057,7
20095058,7
20095060,2
20095066,2
20095070,1
20095081,2
20095111,1
20095112,1
20095123,3
20095134,4
20095140,4
20095151,2
20095155,4
20095159,4
20095160,2
20095177,2
20095178,6
30004458,8
30004544,2
20073259,1
30000224,1
20073756,2
20081498,6
20082301,5
20082451,1
20083248,26
20084313,4
20088123,5
30007222,20
20075441,1
20075441,3
20082341,4
20084761,7
20085290,2
20088130,2
20088131,8
20088133,3
20218002,1
20224471,1
30004496,1
20079643,7
20079951,2
20080334,1
20083726,2
30000268,2
20073258,20
20073266,5
20076164,9
20082698,60
20082752,60
20083233,8
20083655,1
20083703,1
20083704,3
20084549,1
20090865,5
20090938,4
20090957,2
20080429,2
20081628,2
20082332,19
20082988,9
20083106,1
20083520,15
20083528,11
20083555,2
20083558,6
20067870,4
20074026,22
20074027,35
20074981,9
20074982,13
20079627,4
20082035,15
20082086,12
20082323,23
20088070,33
20073571,13
20073662,32
20073671,13
20079917,2
20079930,2
20079963,2
20082362,37
20084200,23
30005591,10
30005597,2
20079866,2
20079874,6
20080350,3
20083645,2
20090640,21
20090968,1
20093560,6
20093956,33
20073283,19
20080394,5
20080432,2
20080971,35
20081780,23
20083231,8
20093517,20
20080319,1
20081392,18
20082987,2
20083229,44
20090315,9
20090617,50
20093318,3
20093325,6
20072471,25
20075798,4
20078658,23
20087747,75
20090876,21
20090894,8
20072504,15
20072595,115
20072595,2
20075677,34
20083226,70
20088128,20
20088963,42
20097791,2
20097792,2
20071025,16
20075646,9
20075654,150
20075680,106
20075936,19
20075937,26
20092056,6
20075760,20
20079940,18
20080175,17
20087735,50
20094858,2
20094858,144
20095042,1
30012894,1
30012945,2
20209982,4
35000561,18
35000562,22
30004511,5
30005252,5
20209981,2
20211959,5
20222113,1
30002452,3
20011166,63
20000938,133
20223256,1
20000942,46
20088144,3
20072546,8
20073237,1
20089814,4
20070732,12
20070733,4
20073301,2
20074044,2
20074045,2
20083403,4
20083404,8
20087329,2
20087330,2
20074031,1
20075008,1
20076161,2
20078182,1
20080012,2
20087297,3
20089469,2
20090595,3
20069306,1
20069379,2
20087309,2
20087366,2
20090017,2
20090018,2
20070736,2
20076825,1
20081497,4
20082298,4
20093694,1
20069203,6
20069204,6
20069205,6
20072559,4
20055297,1
20055327,1
20055366,1
20100942,5
20055039,1
20055234,2
20055319,1
20055378,1
20077443,2
20077444,2
20077445,2
20077446,2
20097694,1
20070656,1
20071458,2
20073260,1
20080200,1
20082208,6
20082355,10
20082671,11
20083422,7
20084315,4
20088410,2
20090071,1
20068732,1
20070589,4
20073149,12
20073959,6
20075749,3
20075753,24
20081251,4
20087284,10
20087946,2
20071473,1
20087181,2
20089899,2
20071573,2
20082670,1
20087085,4
20087163,1
20087302,2
20089775,1
20089781,5
20078583,4
20052768,2
20052769,7
20052770,14
20052784,2
20078443,1
20078467,1
20071919,1
20072666,6
20072667,6
20072668,6
20078968,2
20078975,1
20078990,1
20086109,1
20086110,1
20086111,1
20086118,1
20086173,2
20086222,1
20086223,1
20086373,1
20071915,2
20078835,2
20085922,1
20086023,1
20086086,1
20086087,1
20086293,1
20086294,1
20097923,1
20071923,1
20075434,1
20075435,1
20078454,1
20078455,1
20078517,2
20078518,2
20078945,2
20085990,1
20086125,1
20086425,1
20094724,5
20014747,4
20014945,6
20071916,2
20078605,1
20078605,5
20078623,2
20001575,2
20001766,1
20002313,3
20106726,1
20078499,2
20078500,2
30008713,63
30008616,40
30008615,124
20001126,1
20001126,27
20009984,3
20010065,2
20010339,11
30011900,4
30011906,8
30002990,5
30011897,2
30011899,1
20010330,2
20011167,20
20012743,3
20013382,1
20014345,4
20016171,2
20010209,6
20010295,9
20011173,15
20013443,10
20014216,3
20057282,1
20009988,1
20012294,2
20012321,3
20010069,6
20012191,4
20012280,2
20012280,2
20008517,1
20009278,2
20012169,3
20012295,5
20098918,25
20217328,3
20009241,22
20010051,33
20012188,4
20012290,5
20001612,2
20001676,1
20004314,51
20012915,1
20016234,1
20004945,8
20008488,1
20008879,1
20011967,1
20012367,34
20012997,2
20051262,3
20006631,1
20006947,9
20006949,2
20012189,2
20013711,14
20013712,13
20015750,11
20216615,2
20004946,9
20006121,2
20006622,3
20010257,2
20011084,3
20012845,2
20012959,1
20008412,10
20009168,5
20011630,1
20016229,17
20051192,3
20009030,1
20010638,2
20012815,19
20016230,2
20050826,3
20050914,3
20013349,1
20051111,1
20051226,1
20214533,4
20006621,4
20006623,3
20012433,7
20001105,195
20001105,4
20006626,1
20010690,4
20012609,4
20012661,8
20106725,2
20015153,7
20051182,2
20051518,6
20054214,2
20051293,2
20051789,1
20051802,1
20054202,2
20054208,5
20054216,1
20015164,1
20012301,10
20006124,2
20015155,6
30011860,"3,650"
20001104,316
20052119,15
20054196,8
20004193,17
20051279,3
20054222,1
20009795,28
20102028,1
20009785,28
20057649,12
20057650,12
20057681,39
20009786,7
20009849,55
20057620,6
20102027,1
20001133,27
20003420,3
20003455,2
20003459,2
20003501,4
20003934,5
20005647,4
20005661,4
20005739,1
20012557,32
20051428,2
30003223,66
20001102,12
20003408,3
20003462,1
20003468,1
20003963,5
20005643,7
20009950,30
20012334,5
20013002,2
20015821,40
20001106,12
20005654,3
20005663,2
20005679,5
20012332,832
20012332,8
20012356,58
20012620,8
20012621,6
20001103,1
20012118,9
20001111,7
20003508,2
20011325,3
20012622,1
20012623,1
20050797,3
20015597,112
20052760,46
20015079,10
20003447,2
20003970,1
20015780,12
20015780,2
20015780,1
20015780,1
20001135,27
20003882,3
20003954,11
20003967,1
20011177,10
20012586,2
20001374,3
20001518,1
20003885,1
20009125,25
20009129,2
20009233,2
20009242,16
20009248,2
20012057,22
20051686,23
20051713,6
20003890,1
20010323,1
20010710,2
20015047,1
20015048,1
20098758,2
20014394,8
20005698,3
20005071,1
20005689,4
20007017,4
20014391,1
20015439,4
20015441,1
20010707,1
20013932,3
20014379,1
20014381,11
20014382,3
20014383,3
20106650,1
20014389,1
20001520,2
20001521,2
20005693,24
20003582,1
20003691,4
20003920,1
20004232,1
20003503,2
20013528,3
30009409,33
30007456,3
30011822,520
30018896,34
30004587,3
30007295,1
30011823,260
30015068,63
30018895,34
10065771,9
30005697,38
30003471,7
30004969,2
30017422,27
30003360,2
30007818,19
30008039,98
30008728,2
30008040,28
30007617,16
20014137,6
30003173,1
30003169,10
30012070,10
20101628,36
20101629,67
20084932,1
20085966,1
20086393,1
20086484,1
20086339,1
20086340,1
20079264,1
20006425,2
20009263,1
20079063,2
20085615,1
20085993,1
20086129,1
20086154,1
20086375,1
20086378,1
20086159,1
20086237,1
20086247,1
20073299,4
20075242,1
20078488,4
20078489,4
20078888,3
20078991,1
20079062,1
20086172,1
20079023,1
20079986,8
20084380,5
20084661,9
20094701,6
20097939,4
20075243,1
20084748,9
20084903,13
20085767,8
20085983,29
80100817,122
20010221,2
20010249,7
20010255,2
20010272,1
20010227,3
20010228,3
20010229,3
20088218,2
20006570,1
20009207,1
20010226,1
20014159,1
20084577,18
20010180,8
20010181,10
20011192,3
20006019,1
20006022,2
20006137,1
20010230,1
30005363,2
30005311,4
30005364,1
30005394,1
30005401,2
30005480,1
20003845,2
20010005,6
20010314,1
20058654,4
20101176,4
20001681,8
20003497,3
20012574,10
20013738,11
20014053,6
20010251,4
20010695,7
20011966,3
20011977,2
20011989,1
20012055,7
20011090,1
20012004,2
20056634,1
20056897,2
20004797,1
20010664,2
20011990,1
20012032,1
20012226,2
20002139,1
20005268,11
20010285,2
20016238,12
20056898,4
20009677,8
20007129,1
30015986,40
30016097,11
30016122,1
30016136,7
30016275,4
20007884,60
20057237,16
20057280,4
20057284,4
30016040,4
20013697,2
30016069,72
30016076,2
30016134,10
20009749,1
30015897,188
30016104,1
30016105,14
30015735,109
30015893,"1,324"
30015908,236
30015909,86
30015880,153
30015894,76
30015918,6
30015884,53
30015900,39
30015901,98
30015976,5
30015882,"1,648"
30015926,390
30015876,"2,000"
30015906,"2,500"
30016251,2
30016254,30
30016250,4
30016310,250
30015907,42
20005707,13
20006963,10
20008030,4
20015360,4
20002224,1
20008040,4
20008042,1
20008781,1
20051559,3
20051652,1
20008765,3
20008780,1
20008782,2
20008783,1
20051653,5
20052001,5
30016128,4
20007193,2
20008778,1
20014308,3
20051650,23
20007242,4
20013122,1
20014298,31
20014306,15
20001264,4
20002211,1
20012296,1
20013042,2
20015617,49
20057296,1
30016139,36
20007781,5
20008029,6
20008760,2
20009730,1
20007784,5
20014295,1
20052302,21
20053045,32
20053046,16
20057297,2
20002217,1
20003759,89
20007776,10
20007777,1
20007778,27
20007779,61
20051560,15
20003344,6
20007243,26
20052231,27
20006995,1
20007149,2
20052151,42
20052779,1
20052786,15
20052818,12
20001753,1
20002440,2
20006665,1
20011453,1
20013799,45
20014268,2
20014269,2
20057160,2
20005722,1
20009123,22
20009244,17
20051662,19
30019317,2
20013208,1
20004154,14
20014007,2
20006915,15
20012007,14
20013241,1
20016097,2
20051204,16
20051260,19
20051261,18
20052125,1
20052996,1
20054193,2
20007956,1
20011234,8
20011235,12
20012129,2
20012143,5
20012182,1
20001221,3
20003708,1
20008633,6
20011228,16
20011229,6
20011230,6
20001658,1
20002029,4
20002035,14
20003698,6
20012788,26
20051133,2
20051942,4
20052109,3
20007151,3
20007152,3
20008644,1
20015600,2
20015884,4
20052036,9
20004479,5
20011263,17
20011266,1
20011628,16
20015539,7
20015828,7
20003722,1
20003723,1
20004576,4
20004577,5
20004578,5
20008752,11
20011267,27
20002061,2
20003696,9
20051335,1
20223416,1
20004468,10
20007065,23
20051960,1
20054190,26
20054191,4
20054192,4
20054194,46
20011264,14
20013340,2
20001921,1
20008843,3
20008983,3
20009920,4
20009996,1
20010000,1
20010007,2
20051622,6
20012524,4
20013278,1
20001987,19
20002008,2
20002046,2
20002060,4
20012526,56
20051191,8
20006992,37
20002058,10
20009112,2
20011723,42
20015598,48
20051209,2
20054235,4
20006676,6
20006693,22
20007925,2
20008502,1
20008594,2
20012420,20
20015599,9
20001380,14
20003910,1
20008037,2
20011810,2
20015818,2
20051965,27
20098092,32
30002041,4
20001329,15
20002059,2
20002207,2
20003720,13
20005387,2
20008507,2
20050850,6
20051950,2
20004418,9
20014720,40
20015535,13
20015536,2
20016129,1
20016130,1
20051392,3
80101351,20
20002041,2
20002424,4
20003703,3
20011265,2
20011627,8
20051396,4
20222843,1
20007033,1
20009262,5
20013337,10
20016134,2
20051292,12
20051398,22
20051760,2
20001682,3
20006817,9
20007959,2
20011436,7
20011439,9
20013414,6
20052123,2
20008406,2
20008643,2
20011645,2
20051388,2
20051389,1
20001693,1
20009187,1
20011655,2
20013339,2
20015541,7
20051382,36
20010012,1
20011862,2
20015320,8
20015542,4
20016131,2
20050828,2
20050919,1
20051085,1
30002023,1
30002073,3
30002103,4
20001328,2
20007043,1
20010673,6
20010680,1
20011827,18
20013813,4
20015355,2
20051744,1
20004534,7
20052127,2
20008708,2
20011243,21
20011816,1
20011876,3
20051543,2
20008712,8
20008713,2
20008719,4
20051513,5
30009480,237
20004855,44
20006958,2
20011667,1
20003941,3
20008432,4
20009613,2
20011165,1
20011437,10
20052198,3
20053018,2
20002157,4
20008707,1
20008714,2
20011602,7
20011875,59
20051055,3
20052032,1
20052139,1
20052140,1
20003275,6
20004809,1
20015895,4
20059483,22
20008715,1
20014123,7
20051528,1
20051529,1
20053123,2
20056694,8
20007771,3
20009004,3
20014136,4
20014651,11
20015347,1
20016283,1
20051576,2
20003905,2
20008005,6
20008007,4
20008023,10
20015860,2
30016274,12
20011822,5
20014726,38
20052842,6
20056818,2
20002090,3
20007038,2
20014203,2
20015889,15
20016279,1
20051547,5
20001260,12
20003172,4
20003740,14
20003764,11
20006861,3
20006862,2
20014097,1
20015869,3
20007916,12
20010655,1
20013070,2
20013071,11
20051611,14
20052196,2
20098094,33
20106677,20
20014649,5
20015859,24
20051434,4
30002339,34
20007772,24
20008004,15
20009664,1
20011242,14
20015861,499
20051497,62
20002113,3
20004791,17
20007449,13
20008413,8
20008709,2
20011665,4
20051537,1
20005812,1
20005813,4
20008039,1
20008779,1
20016308,2
20009901,1
20011871,16
20014142,4
20051091,50
20051575,20
20053019,1
20001669,3
20001807,2
20002148,4
20008002,2
20016267,1
20052296,1
30009455,20
20001724,4
20001805,1
20008735,2
20013540,1
20051486,3
20001027,8
20001747,4
20001748,1
20001748,1
20001749,3
20051621,48
20051631,2
20001717,5
20004994,2
20009194,3
20015746,13
20015784,29
20051592,26
30016061,6
20004270,3
20006950,8
20007766,2
20051996,1
20052236,2
20052237,2
20052293,2
20052294,2
20001023,10
20003770,4
20008586,4
20052052,11
20052958,1
20106605,2
20052731,12
20052735,3
20004554,4
20010234,2
20010235,2
20011158,6
20011159,7
20011181,2
20011986,4
20051306,2
20010264,3
20010264,12
20010265,3
20010265,12
20010700,2
20010242,6
10035157,13
20010244,5
20010245,5
20010162,3
20010202,159
20010220,14
20010246,4
20010247,4
20010287,24
20010288,24
20010225,1
20010269,1
20010261,1
20011298,1
20011339,9
20011297,1
20011335,3
20014346,2
20011332,27
20010202,2
20010173,1
30016379,1
20001695,1
20008135,10
20011300,4
20012302,1
20012314,2
20013448,7
20014388,1
20003564,3
20003917,3
20006346,5
20006939,1
20010384,1
20012088,2
20013463,2
20013844,4
20015087,12
20015982,2
20015982,"1,081"
20016235,1
20014380,13
20003563,6
20003948,1
20005576,9
20007807,2
20007807,95
20007965,1
20009092,7
20010004,1
20011136,3
20013383,6
20014443,1
20014474,2
20008474,1
20008655,1
20011100,1
20011106,11
20013427,8
20014208,64
20051577,6
20006495,3
20011184,1
20011338,8
20012106,6
20013033,1
20013366,1
20013431,7
20014460,9
20016177,2
20016251,7
20054261,3
20054276,85
20001636,10
20001836,3
20003565,2
20005521,2
20006350,1
20007966,2
20008693,6
20009213,1
20010688,1
20013455,1
20015527,6
20052133,8
20013417,1
20007852,1
20015920,2
20009009,1
20014184,3
20052155,6
20098677,1
20098921,10
20006939,"1,086"
20008067,3
20011411,7
20099027,1
20013850,1
30006095,250
20057682,12
20098051,7
30005821,6
30006913,25
20001393,1
20002381,1
20002382,1
20002383,4
20006965,2
20006997,26
20015925,4
20050992,11
20100814,15
20001776,3
20001812,3
20051790,2
20051793,2
20098888,7
20011273,10
20051807,2
20057370,2
20098694,1
20099070,2
20100810,1
20100845,2
20106717,1
30016280,13
20001391,18
20001955,1
20002279,1
20003802,3
20015836,21
20051590,4
20099028,2
20001750,2
20003807,1
20005359,1
20014374,2
20014446,2
20015618,6
20102910,7
20003380,4
20006925,7
20008842,1
20008847,1
20014482,1
20051794,2
20052011,2
20001775,1
20011204,8
20051773,1
20057040,2
20057228,3
20222597,1
20014678,3
20016217,1
20052116,18
20098716,2
20098848,16
20009812,1
20008374,1
20008495,5
20008883,3
20008886,8
20009027,11
20009045,6
20099045,2
20009230,1
20011454,1
20002296,27
20002452,2
20006962,28
20015917,20
20051651,4
20008544,19
20011885,2
20014459,1
20056848,3
20008043,2
20008775,2
20008777,1
20012043,2
20015901,1
20008680,19
20014537,18
20102908,6
20002012,6
20002227,2
20008121,3
20008484,4
20009025,56
20101644,12
20002453,41
20003803,4
20005930,1
20008681,36
20008826,2
20010701,1
20052000,1
20002266,2
20008122,1
20009773,5
20011131,2
20099069,3
80101349,10
80101350,9
20002226,1
20002262,6
20008776,1
20011466,2
20011829,6
20012219,1
20216130,2
20216131,2
80101340,67
80101344,5
20008395,16
20008503,17
20002444,8
20003320,2
20006703,3
20008477,16
20008888,19
20014674,8
20006702,3
20008542,24
20011607,226
20001707,18
20007767,23
20007770,15
20008998,1
20011236,4
20051526,1
20001011,24
20002017,4
20005846,2
20007092,3
20007996,1
20011728,8
20013924,1
20051483,16
20004734,1
20005609,1
20005610,1
20051421,15
20052287,1
20002436,1
20010156,23
20011600,1
20016318,4
20216599,4
20002123,24
20011819,1
20051491,17
20054280,230
20002141,3
20002143,8
20006689,2
20011663,1
20015789,3
20054224,2
20004746,2
20011818,6
20012360,4
20013113,10
20014079,5
20051531,1
20052756,24
20008015,3
20014717,12
20015858,50
20051347,4
20051519,7
20052089,9
20052090,9
20052975,7
20001784,6
20002109,1
20002149,2
20011380,9
20011380,46
20013787,3
20053008,11
20053041,4
20014067,4
20014089,2
20051539,31
20052238,1
20052295,1
20002116,12
20008626,6
20011729,2
20051535,5
20051540,12
20053121,5
20002117,14
20002205,4
20003784,3
20007035,85
20011730,55
20012144,1
20012359,10
20014093,12
20015897,14
20012735,4
20014077,1
20014078,1
20001248,12
20002103,1
20011922,24
20015615,16
20053117,9
20005552,3
20005553,3
20005554,3
20005555,3
20005556,3
20005557,1
20015841,9
20059746,2
20005275,1
20008058,3
20014036,3
20051365,5
20051515,30
20057206,4
20006863,1
20007992,2
20052291,4
20058528,1
20001719,15
20003945,1
20011870,7
20012548,7
20052815,19
20006860,9
20009173,4
20106675,3
30016066,10
30016121,9
20006699,5
20006756,13
20009047,2
20011873,1
20014055,7
20051739,50
20052217,19
20002121,4
20002129,18
20002130,15
20011872,2
20051448,34
20051501,9
20051510,6
20051511,4
20056650,2
20106689,2
20106690,1
20002128,18
20002137,12
20005798,1
20006867,8
20007034,2
20012644,7
20015023,5
20015340,28
20002131,22
20004605,1
20004606,1
20008381,42
20008698,1
20010022,2
20012218,1
20051512,5
20056647,1
20099000,12
20106683,8
80101348,20
20002570,1
20003817,2
20006957,3
20007990,4
20008060,2
20013308,4
20051561,48
20051746,3
20056651,2
20002422,2
20010383,4
20015580,4
20106624,3
20004724,5
20008697,1
20010382,4
20015450,1
20052235,2
20052292,2
20009874,2
20009875,3
20009877,3
20009878,6
20009885,1
20009985,2
20016074,2
20006138,15
20008568,10
20008569,8
20009872,1
20009873,2
20009979,12
20010321,1
20010733,3
20013660,8
20006398,5
20007914,6
20008411,4
20008567,8
20012236,6
20012237,8
20012238,4
20012657,3
20008570,6
20008584,1
20009980,13
20012133,3
20013051,4
40200698,"3,993"
40200727,24
20010634,3
20010645,1
20008581,19
20010633,1
20010652,3
20011086,1
20007910,6
20008533,5
20013685,5
30011427,4
30056325,4
30011464,2
30011465,1
30011466,1
30011468,2
30011451,6
30011471,1
30011472,2
30011373,20
30011383,7
30011429,11
30011430,21
30011371,11
30011376,10
30011385,15
30011425,8
30011375,1
30011377,21
30011446,3
30011477,5
30011432,2
30011433,19
30011434,2
30011436,40
30011439,2
30011443,14
30011302,9
30011303,2
30011440,11
30011441,1
30011444,3
30011445,5
30004975,1
20056297,4
20056300,8
20056327,1
20056352,8
20056353,1
20056365,1
20056504,1
20056505,11
20056506,2
20056507,17
20056551,52
20056552,5
20056562,9
20056628,2
20101003,4
20101020,6
20101021,3
20101022,3
20101023,3
20101026,2
20101053,2
20101078,2
20103342,3
30011482,3
30011403,16
30011476,2
30011485,6
30011486,2
30011487,8
30011518,1
30011519,1
30011422,13
30011447,3
30019395,4
30019398,4
30011396,4
30011420,4
30011448,6
30011454,10
30011457,1
30011458,4
30011460,6
30011461,26
30011462,5
30011475,2
30011407,6
30011455,6
30011456,2
30011459,8
30011463,9
30011399,7
30011411,13
30011405,18
30011424,10
20219691,1
20220995,1
20222528,6
20222860,1
20224466,1
20227351,1
20227550,2
20227551,4
30011394,2
30011398,6
30011410,10
30011473,1
20102953,1
30011395,17
30011402,2
30011409,5
30011416,6
30011412,5
30011413,14
30011426,6
20006155,13
20003880,1
20066682,1
